0,1,0,0.1567166,-0.9445274,0.06668859,0.1841669,-1.01236,-0.02944816,0.1568395,-1.035417,-0.06653611,0.3064112,-1.102884,-0.05043188,0.3835154,-1.086658,-0.2205002,0.3616775,-1.138263,-0.2692999,0.4734299,-1.320532,-0.3919098,0.4608639,-1.351886,-0.3503081,0.3580179,-1.08434,-0.3792225,0.3344715,-1.086291,-0.0189563,0.2366278,-1.040541,-0.08520144,0.1971001,-0.8881642,0.1470868,0.09693807,-0.8437554,0.2439533,0.001289894,-0.7128506,0.3431397,0.03740069,-0.6885714,0.4279304,-0.03494538,-0.6527033,0.5125982,0.003606723,-0.5648645,0.4536723,-0.03701793,-0.4903214,0.4261006,-0.05592911,-0.4772684,0.4458644,-0.07105618,-0.4056537,0.3932822,0.07204889,-0.7137033,0.4678237,0.1458591,-0.9195184,0.1956422,0.1698941,-0.9701478,0.163678,0.2201579,-0.9951584,0.06376027,0.2394332,-0.968928,0.03996959,0.1569609,-1.119598,0.03704127,0.1872166,-1.056645,0.1023124,0.2905513,-1.034807,-0.03737735,0.3353257,-1.097395,-0.1099677,0.3587492,-1.124966,-0.2139123
0,0,1,-0.1760635,-0.9450595,0.3271242,-0.2285243,-0.9116312,0.3295639,-0.2204722,-0.9372517,0.3371275,-0.2004641,-0.9477435,0.3119956,-0.1419039,-0.9665318,0.353476,-0.1375129,-0.9165107,0.3359076,-0.09359276,-0.9223673,0.3461552,-0.1001807,-0.9699472,0.3378588,-0.09651952,-0.9213917,0.3407871,-0.07334033,-0.9035791,0.3378588,0.03353257,-0.9921507,0.3603082,0.01401145,-1.013379,0.32566,0.09355541,-0.9338348,0.3363962,0.03060425,-0.9509162,0.353476,0.07208312,-0.9536002,0.3729956,0.02792021,-0.9321279,0.3093115,0.0296271,-0.9584797,0.3076031,0.08355212,-0.9831231,0.3995916,0.084772,-0.9018706,0.3893441,-0.02258792,-0.9231002,0.3888555,-0.01770842,-0.9318836,0.3981275,0.01840394,-0.9228559,0.3732398,-0.01746413,-0.9316393,0.3715314,-0.02185662,-0.9121197,0.3615281,-0.07626866,-0.879667,0.4256991,-0.1192117,-0.9411556,0.3888555,-0.07699996,-0.998983,0.365919,-0.1060358,-0.8762517,0.3293197,-0.1116482,-0.9516475,0.4083751,-0.1055488,-0.9474993,0.3668962
1,0,0,0.03555273,-0.2029375,-1.054523,-0.0659541,-0.1317373,-1.095228,-0.006426758,-0.1976348,-1.089803,-0.0207832,-0.1359248,-1.119127,-0.02797266,-0.1487734,-1.132174,-0.02160059,-0.08982422,-1.130093,-0.02745898,-0.08406837,-1.064366,0.01508594,-0.07850781,-1.028678,-0.002430664,-0.1437588,-1.024079,-0.06271973,-0.1074834,-1.035744,-0.05659375,-0.174165,-0.9859326,-0.1213584,-0.2013613,-0.9281377,-0.1192656,-0.05819336,-0.9673379,-0.2083203,-0.08426952,-0.8448623,-0.2573711,-0.06694043,-0.6639179,-0.1945664,-0.08400489,-0.6282969,-0.1795098,-0.1386016,-0.9154931,-0.1655537,0.1429209,-0.9880352,-0.03651953,-0.1755605,-1.07872,-0.02871387,-0.04721289,-1.070652,-0.01483105,-0.0143291,-1.064772,-0.01117969,-0.1508242,-1.033063,-0.0225498,-0.07045117,-1.164264,-0.05053027,-0.1168926,-1.10075,0.04000293,-0.1173037,-1.024222,0.03050684,-0.1339873,-0.9842666,-0.02488965,-0.1329717,-1.033043,-0.05074414,-0.1453037,-1.005372,-0.04158691,-0.1713262,-1.050222,-0.05033301,-0.1233467,-1.00433
0,1,0,0.06138431,-0.8046649,-0.09816884,0.07602438,-0.7373213,-0.02008904,0.04406022,-0.8029565,-0.0840158,0.119456,-0.7802643,-0.188449,0.1021319,-0.8886014,-0.1386721,0.05040388,-0.9127561,-0.09914444,-0.006936485,-0.9137333,-0.1250092,0.001359912,-0.9456974,-0.184545,0.02063674,-1.099417,-0.06644897,0.006240969,-1.071844,-0.08938388,0.1053045,-1.074285,-0.04668513,0.05870027,-1.022557,0.02895492,0.08065959,-1.102833,0.09508026,0.02332078,-1.062816,0.2031715,-0.003032573,-1.066233,0.200976,0.1118924,-1.002792,0.2304989,-0.0001042495,-1.046468,0.3276112,0.02649183,-1.228737,0.2800314,0.08578493,-1.248013,0.3590868,0.01234035,-1.014992,0.3180949,0.1448322,-0.9327643,0.2346471,-0.002788286,-0.9620444,0.1389989,-0.06891207,-1.059888,0.1956079,-0.07232741,-1.074041,0.1014239,0.02332078,-1.000841,0.04847604,0.05772469,-0.9017773,-0.05180891,0.09944785,-0.9110492,-0.1562405,0.08065959,-0.8876242,-0.09377636,0.1140879,-0.8861601,-0.0840158,-0.004739465,-0.8820134,-0.09133661
0,1,0,-0.03869214,-1.473076,-0.1708806,-0.06479965,-1.264944,-0.2084571,-0.05235661,-0.9975188,-0.3009327,0.07403585,-0.8018315,-0.456361,0.07940392,-0.7752354,-0.440501,-0.0196596,-0.721799,-0.4090239,-0.04040059,-0.6922761,-0.2933691,-0.06138431,-0.7766996,-0.1708806,-0.06431264,-0.7530318,-0.007155876,-0.01673283,-0.6981312,-0.1369652,-0.01209606,-0.7117957,-0.2753122,0.01498704,-0.8323315,-0.3841363,-0.1079885,-0.8276947,-0.5693333,-0.02551624,-0.8860107,-0.3992649,-0.003312646,-1.341315,-0.3355809,-0.1011563,-1.2464,-0.2318806,-0.08505207,-1.271532,-0.3409489,-0.1746009,-1.113908,-0.1403806,-0.06968071,-1.333019,-0.05864115,-0.06455692,-1.477955,-0.06205649,-0.07919542,-1.300812,-0.1896688,-0.02307649,-1.141724,-0.2633561,-0.06846084,-1.002887,-0.4026802,0.02401629,-0.6851996,-0.4856411,0.03670362,-0.7471752,-0.46612,0.02816449,-0.7069147,-0.3821851,0.06817921,-0.6952029,-0.316304,-0.01307165,-0.6451833,-0.19162,-0.02624755,-0.5402632,-0.06156792,0.005472323,-0.5880873,-0.1908887
0,1,0,0.03084853,-0.9821475,0.1938995,0.06793647,-0.8867435,0.2053669,0.04987952,-0.9531116,0.1658393,0.033044,-1.067304,0.2317203,0.0806238,-1.664859,0.2392838,0.06695933,-1.357175,0.2868637,0.007423501,-1.145139,0.2871079,0.04329157,-1.008011,0.07848746,0.02865151,-0.8867435,-0.1003643,0.04963523,-0.792071,-0.1794197,0.1469919,-0.7835318,-0.28312,0.01425574,-0.6056557,-0.1071965,0.04378014,-0.5456312,-0.05815258,0.05305213,-0.7354634,-0.09182518,0.03523946,-0.9001637,-0.1035369,0.05109939,-0.8986996,0.01260797,0.09257983,-0.8818641,0.05652815,0.02645605,-1.00606,-0.01716072,0.0108404,-1.059252,-0.05400438,0.05256356,-1.037291,0.02675946,0.112588,-1.081944,0.06970405,0.1984756,-1.13782,0.1268001,0.07135181,-1.021919,0.1311911,0.08428343,-1.057788,0.1663278,-0.0238078,-1.068035,0.2217155,0.01767108,-1.038755,0.2158588,0.04378014,-1.013867,0.2351356,0.02523617,-1.144408,0.2893034,-0.05650481,-1.352784,0.3332236,-0.02698041,-1.254939,0.3564043
1,0,0,0.00815636,-0.03981866,1.217235,0.09941206,-0.07178282,1.342407,0.1655358,-0.0195678,1.717192,-0.0526009,-0.0293268,1.432688,0.0584202,-0.1525467,1.024963,0.1555326,-0.1469359,0.6250476,-0.0196596,-0.1928072,0.4044711,0.04134039,-0.1808512,0.4559548,0.04548704,-0.2196476,0.7568082,0.01498704,-0.1218039,1.171852,0.1196645,0.1121927,1.208696,0.115272,-0.0927681,1.552979,0.07452442,-0.02688705,1.407556,0.05402772,-0.03835605,1.179904,0.06085995,-0.2135466,0.8578228,0.009863252,-0.2023235,0.6867789,0.1282036,-0.06983164,0.4249679,0.03109126,-0.2128153,0.5106112,0.1726124,-0.185488,0.823419,-0.09139574,0.01483611,1.210891,0.2084804,-0.03030394,1.281896,0.04036325,-0.0202991,1.47002,0.1645602,-0.01005152,1.423416,-0.03332407,-0.07178282,1.159163,0.1006319,-0.1871949,0.8229319,0.06598374,-0.2084229,0.567463,0.07964821,-0.2011036,0.459616,0.01718406,-0.2596639,0.5638034,0.05207654,-0.1967111,0.8968635,0.02645605,-0.04909065,1.292144
0,1,0,0.1869739,-1.053351,0.08718374,0.2834747,-1.05872,-0.0370117,0.2715187,-1.090928,-0.1182641,0.332763,-1.076532,-0.2020776,0.4611067,-1.155466,-0.2801574,0.4827019,-1.216832,-0.2722282,0.4750154,-1.120697,-0.3776354,0.3193428,-1.112887,-0.07263549,0.1467133,-1.01053,-0.05116475,0.09193566,-1.038956,0.08950213,-0.07959686,-0.8751096,0.1474524,-0.09411401,-0.8045933,0.2245566,-0.09789655,-0.8236259,0.3265485,-0.1057044,-0.7135819,0.3638807,0.01458716,-0.5996341,0.3173979,-0.1414511,-0.517406,0.4674581,-0.03897066,-0.4706805,0.3701015,-0.03079718,-0.6557546,0.3665648,0.008243495,-0.8410714,0.2113807,0.05570193,-0.9056096,0.0493645,0.1302435,-0.9433075,0.06937263,0.137807,-0.9283018,0.06522443,0.1191417,-0.9190298,-0.001876492,0.1774576,-0.9551421,-0.04750356,0.2490708,-1.068967,0.03167475,0.2452898,-1.092879,-0.08934964,0.3184901,-1.03432,-0.1329042,0.3699739,-1.051277,-0.2340418,0.4997817,-1.056524,-0.3260303,0.4213347,-1.225494,-0.2290394
0,1,0,-0.004288235,-0.6747078,-0.1833252,0.03401959,-0.562224,-0.1852763,0.01352443,-1.01948,-0.05010046,0.1001434,-1.120496,-0.1006086,0.03816778,-1.008499,-0.1350125,0.0205994,-0.8513641,-0.1843008,-0.00868072,-0.6742192,-0.1137845,0.0198681,-0.7115514,-0.2133366,0.0632997,-0.6783674,-0.1496526,0.001324125,-0.8272077,-0.106708,-0.1753322,-1.204431,-0.19162,-0.07724424,-1.077796,-0.4512372,-0.01234035,-1.061447,-0.4365971,-0.06089574,-0.921636,-0.26726,0.08526057,-1.00484,-0.088164,-0.009656309,-1.086823,0.25002,0.1804202,-1.522364,0.3705558,0.02181927,-1.337411,0.3786079,0.1177117,-1.233955,0.2331829,0.02987139,-1.206139,0.06165194,0.08208796,-1.127571,-0.1201282,0.1508958,-0.8684438,-0.2350532,0.09989908,-0.876983,-0.3890158,0.1628518,-0.7596198,-0.3153284,0.04768405,-0.7879227,-0.292392,0.007912074,-0.763768,-0.1779571,-0.03283549,-0.9860514,-0.04448811,-0.001115626,-0.8106149,0.04798747,0.1196645,-1.052175,-0.02667699,-0.0001400367,-0.8555107,-0.1423317
0,0,1,-0.07428014,-0.892261,-0.4612405,-0.06378828,-0.9332529,-0.456361,-0.06232411,-0.9027529,-0.4507486,-0.06549517,-0.904217,-0.4522128,-0.06305542,-0.9156845,-0.4551411,-0.06134852,-0.9037284,-0.4446492,-0.07013194,-0.9005558,-0.4334245,-0.07647561,-0.9083652,-0.4446492,-0.06647231,-0.9191014,-0.4336688,-0.06281113,-0.9130005,-0.4363528,-0.04768405,-0.9342284,-0.4324489,-0.02181927,-0.8790851,-0.4212242,-0.01303586,-0.9039727,-0.4029245,0.01087618,-0.9195884,-0.449773,0.005019538,-0.9044613,-0.43562,-0.006203626,-0.904704,-0.4461118,0.04210748,-0.9542366,-0.4844212,0.06455692,-0.8912839,-0.449773,0.09944785,-0.9027529,-0.4483089,0.1138436,-0.8703001,-0.4412323,0.0870048,-0.8929923,-0.4173203,0.0665081,-0.9083652,-0.4741721,0.08602766,-0.9159288,-0.490032,0.09188431,-0.9208083,-0.4646558,0.1045716,-0.8883571,-0.4597763,0.09017586,-0.8729842,-0.4517242,0.01307165,-0.9408164,-0.4810043,0.01551296,-0.8358963,-0.5061362,-0.006203626,-0.8983604,-0.4319603,-0.02401629,-0.9000688,-0.5156525
0,1,0,0.02352772,-0.8906475,-0.009597182,0.02670033,-0.8616116,-0.09402064,0.1018518,-0.8757631,-0.07962487,-0.01282892,-0.9248071,-0.04180407,-0.04040059,-0.9794634,-0.03692457,0.04158312,-0.8528267,0.04652331,-0.03844786,-0.8967468,0.03115194,0.03060425,-0.8520954,0.034323,0.04914822,-0.761084,-0.009352896,-0.08529636,-0.9196833,-0.04278122,-0.01575569,-0.9448152,0.01431486,0.002055428,-0.9743396,0.034323,0.08867591,-0.9035791,-0.01130407,-0.05894456,-0.9621393,0.01041095,0.07037622,-1.046076,0.06994678,0.1706596,-1.057543,0.1263116,-0.01453581,-1.015576,0.1172839,0.08281927,-1.083408,0.2124435,-0.00892345,-1.070475,0.2534353,0.02255213,-0.9165107,0.2802757,-0.01843972,-1.555304,0.253191,0.02084369,-1.325455,0.32566,0.04890393,-1.21468,0.2175673,0.1130765,-1.078283,0.2409923,-0.01258463,-0.9899552,0.1619353,-0.01429152,-0.9038234,-0.01935619,-0.08968884,-0.791584,-0.07718512,-0.02014817,-0.9148038,-0.1696607,0.07745119,-0.8630758,-0.203576,-0.007216558,-0.8547794,-0.1508724
0,0,1,-0.1267768,-0.9474993,0.299064,-0.1175048,-0.9404227,0.2705151,-0.1309234,-0.9606752,0.2763718,-0.0623599,-1.052664,0.3361519,-0.07895269,-1.040952,0.313704,-0.05406351,-0.9367631,0.2871079,-0.05162375,-0.961895,0.2841796,0.003763875,-0.9362761,0.3112642,0.0979479,-1.023628,0.2570949,0.03889909,-1.012403,0.2490428,0.05573617,-0.9589667,0.2668555,0.01206027,-0.9894667,0.2417236,0.04646418,-0.9789748,0.2556308,0.06207983,-0.9762908,0.2431877,0.05329641,-0.9728755,0.2919874,0.04890393,-0.961895,0.2800314,0.05183225,-0.9687273,0.2517269,0.04012052,-0.9699472,0.308823,0.0452443,-0.9372517,0.3039435,0.04060753,-0.9833673,0.414963,-0.04235177,-0.8994309,0.3520118,0.001811141,-0.9326149,0.4161829,-0.179969,-0.9770237,0.3590868,-0.1248241,-0.9726312,0.2895477,-0.204368,-0.9026035,0.3134597,-0.1714283,-0.9555514,0.3466437,-0.1218957,-0.9404227,0.3307838,-0.1604478,-0.9333478,0.3166323,-0.09383549,-0.9184634,0.2627073,-0.0748045,-0.6656801,0.2602676
1,0,0,0.05922308,-0.2547314,-1.209187,-0.002509769,-0.3414748,-1.317524,-0.02776306,-0.2799863,-1.191986,-0.01532002,-0.2355775,-1.009596,-0.04813684,-0.08942278,-0.9634805,0.07142339,-0.04672247,-0.8468487,0.007860728,-0.04879657,-1.018745,0.03323694,0.09845825,-0.6770246,-0.01483144,0.3936976,-0.3819065,0.02689327,0.1104143,-0.8833266,0.0739845,-0.1252908,-0.8979667,-0.00946337,-0.05684868,-1.069132,-0.05155374,-0.1513983,-1.156728,-0.0413046,-0.2350905,-1.09036,0.1135122,-0.1972697,-1.121836,-0.02276063,-0.2754724,-1.155508,-0.01129318,-0.2903568,-1.26299,0.01078905,-0.2297224,-1.186374,0.02311072,-0.2380188,-1.056322,0.05946737,-0.1622559,-1.003863,0.02786886,-0.05867849,-1.00191,-0.02727604,-0.002436639,-0.977632,-0.01507573,-0.033058,-0.9270025,-0.02520194,0.1243215,-0.582352,-0.02910585,0.4262717,-0.4538854,-0.0530179,0.04270342,-0.8891817,0.01274023,-0.06782756,-0.9514016,-0.01483144,-0.09540079,-0.9789733,0.06251705,-0.1526182,-1.162585,0.02213513,-0.2653462,-1.127082
